content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"jasa layanan spx lambat amat, ongkir 30rb lebih tapi pengiriman lelet, ini bisa diubah gasi pake jasa pengiriman lain, saya pengen ganti ke jasa pengiriman lain ko gabisa yah harus sama spx mulu, mana lelet 3 hari paket belom sampe",2,Negatif,jasa layanan spx lambat amat ongkir rb lebih tapi pengiriman lelet ini bisa diubah gasi pake jasa pengiriman lain saya pengen ganti ke jasa pengiriman lain ko gabisa yah harus sama spx mulu mana lelet  hari paket belom sampe,jasa layanan spx lambat ongkir rb pengiriman lelet diubah gasi pake jasa pengiriman pengen ganti jasa pengiriman ko gabisa yah spx mulu lelet paket belom sampe,"['jasa', 'layanan', 'spx', 'lambat', 'ongkir', 'rb', 'pengiriman', 'lelet', 'diubah', 'gasi', 'pake', 'jasa', 'pengiriman', 'pengen', 'ganti', 'jasa', 'pengiriman', 'ko', 'gabisa', 'yah', 'spx', 'mulu', 'lelet', 'paket', 'belom', 'sampe']",jasa layan spx lambat ongkir rb kirim lelet ubah gas pake jasa kirim ken ganti jasa kirim ko gabisa yah spx mulu lelet paket bom sampe
"Msukn buat shopee. Sy ada problem ktika pembelian brang yg trnyata tdk ori. Pihak shopee bilang uang pmbayaran sudah smpai jd tidak bisa di retur. Pihak shopee mnyarankan agr pngembalian scr mnual dg pnjual. Dg syrat minta di rubah ke bintang 5. Sedangkan perubahan bintang sdh tdk bisa. Komplain ke pihak cs agr bisa di setting ulang, pihak shopee memberikan jawaban mnunggu estimasi 3 hr krj. Dan smpai skarang pihak shopee di hbungi tidak ada respon. Kalau emang tdk bs y ad jwbn jngn no respon",4,,msukn buat shopee sy ada problem ktika pembelian brang yg trnyata tdk ori pihak shopee bilang uang pmbayaran sudah smpai jd tidak bisa di retur pihak shopee mnyarankan agr pngembalian scr mnual dg pnjual dg syrat minta di rubah ke bintang  sedangkan perubahan bintang sdh tdk bisa komplain ke pihak cs agr bisa di setting ulang pihak shopee memberikan jawaban mnunggu estimasi  hr krj dan smpai skarang pihak shopee di hbungi tidak ada respon kalau emang tdk bs y ad jwbn jngn no respon,msukn shopee sy problem ktika pembelian brang yg trnyata tdk ori shopee bilang uang pmbayaran smpai jd retur shopee mnyarankan agr pngembalian scr mnual dg pnjual dg syrat rubah bintang perubahan bintang sdh tdk komplain cs agr setting ulang shopee mnunggu estimasi hr krj smpai skarang shopee hbungi respon emang tdk bs y ad jwbn jngn no respon,"['msukn', 'shopee', 'sy', 'problem', 'ktika', 'pembelian', 'brang', 'yg', 'trnyata', 'tdk', 'ori', 'shopee', 'bilang', 'uang', 'pmbayaran', 'smpai', 'jd', 'retur', 'shopee', 'mnyarankan', 'agr', 'pngembalian', 'scr', 'mnual', 'dg', 'pnjual', 'dg', 'syrat', 'rubah', 'bintang', 'perubahan', 'bintang', 'sdh', 'tdk', 'komplain', 'cs', 'agr', 'setting', 'ulang', 'shopee', 'mnunggu', 'estimasi', 'hr', 'krj', 'smpai', 'skarang', 'shopee', 'hbungi', 'respon', 'emang', 'tdk', 'bs', 'y', 'ad', 'jwbn', 'jngn', 'no', 'respon']",msukn shopee sy problem ktika beli brang yg trnyata tdk ori shopee bilang uang pmbayaran smpai jd retur shopee mnyarankan agr pngembalian scr mnual dg pnjual dg syrat rubah bintang ubah bintang sdh tdk komplain cs agr setting ulang shopee mnunggu estimasi hr krj smpai skarang shopee hbungi respon emang tdk bs y ad jwbn jngn no respon
"Shopee tolong dong, ini kenapa saat sy check out tidak bisa? Muncul tulisan ""terdapat aktifitas mencurigakan di akun anda"". Aktifitas mencurigakan apa sih? Padahal kemarin baru saja sy check out belanjaan yg satunya. Ini mau pakai 9.9 tidak bisa. Tolong dong. Untuk sementara sy kasih bintang 1 sampai akun sy bisa dicheck out kembali.",1,Negatif,shopee tolong dong ini kenapa saat sy check out tidak bisa muncul tulisan terdapat aktifitas mencurigakan di akun anda aktifitas mencurigakan apa sih padahal kemarin baru saja sy check out belanjaan yg satunya ini mau pakai  tidak bisa tolong dong untuk sementara sy kasih bintang  sampai akun sy bisa dicheck out kembali,shopee tolong sy check out muncul tulisan aktifitas mencurigakan akun aktifitas mencurigakan sih kemarin sy check out belanjaan yg satunya pakai tolong sy kasih bintang akun sy dicheck out,"['shopee', 'tolong', 'sy', 'check', 'out', 'muncul', 'tulisan', 'aktifitas', 'mencurigakan', 'akun', 'aktifitas', 'mencurigakan', 'sih', 'kemarin', 'sy', 'check', 'out', 'belanjaan', 'yg', 'satunya', 'pakai', 'tolong', 'sy', 'kasih', 'bintang', 'akun', 'sy', 'dicheck', 'out']",shopee tolong sy check out muncul tulis aktifitas curiga akun aktifitas curiga sih kemarin sy check out belanja yg satu pakai tolong sy kasih bintang akun sy dicheck out
"Udah cukup bagus sih untuk aplikasi belanja satu ini, tapi Ada beberapa keluhan dari shopee ini, 1.) Untuk ngumpulin koinnya itu agak susah terlalu sedikit juga untuk nominal koinnya, 2.) Belum bisa bayar pakai dana gopay dll, semoga kedepannya bisa di sempurnakan lagi",5,Positif,udah cukup bagus sih untuk aplikasi belanja satu ini tapi ada beberapa keluhan dari shopee ini  untuk ngumpulin koinnya itu agak susah terlalu sedikit juga untuk nominal koinnya  belum bisa bayar pakai dana gopay dll semoga kedepannya bisa di sempurnakan lagi,udah bagus sih aplikasi belanja keluhan shopee ngumpulin koinnya susah nominal koinnya bayar pakai dana gopay dll semoga kedepannya sempurnakan,"['udah', 'bagus', 'sih', 'aplikasi', 'belanja', 'keluhan', 'shopee', 'ngumpulin', 'koinnya', 'susah', 'nominal', 'koinnya', 'bayar', 'pakai', 'dana', 'gopay', 'dll', 'semoga', 'kedepannya', 'sempurnakan']",udah bagus sih aplikasi belanja keluh shopee ngumpulin koin susah nominal koin bayar pakai dana gopay dll moga depan sempurna
"Saya mohon kepada pihak shopee, agar pesan barang via COD, ditiadakan aja kak, sudah banyak di media sosial tragedi/berita2, yang menyebabkan pertikaian antara pembeli & kurir, kasihan kurirnya kak, dia cuma antar paket doang, dimarah2 i sama pembeli, dengan alesan, paket ngga sesuai lahh, atau apalah, dan juga karena, kurang pengetahuannya para pembeli dengan sistem beli COD,. saya mohon sekali lagi, agar ditiadakan aja, terima kasih.",4,,saya mohon kepada pihak shopee agar pesan barang via cod ditiadakan aja kak sudah banyak di media sosial tragediberita yang menyebabkan pertikaian antara pembeli  kurir kasihan kurirnya kak dia cuma antar paket doang dimarah i sama pembeli dengan alesan paket ngga sesuai lahh atau apalah dan juga karena kurang pengetahuannya para pembeli dengan sistem beli cod saya mohon sekali lagi agar ditiadakan aja terima kasih,mohon shopee pesan barang via cod ditiadakan aja kak media sosial tragediberita menyebabkan pertikaian pembeli kurir kasihan kurirnya kak paket doang dimarah i pembeli alesan paket ngga sesuai lahh apalah pengetahuannya pembeli sistem beli cod mohon ditiadakan aja terima kasih,"['mohon', 'shopee', 'pesan', 'barang', 'via', 'cod', 'ditiadakan', 'aja', 'kak', 'media', 'sosial', 'tragediberita', 'menyebabkan', 'pertikaian', 'pembeli', 'kurir', 'kasihan', 'kurirnya', 'kak', 'paket', 'doang', 'dimarah', 'i', 'pembeli', 'alesan', 'paket', 'ngga', 'sesuai', 'lahh', 'apalah', 'pengetahuannya', 'pembeli', 'sistem', 'beli', 'cod', 'mohon', 'ditiadakan', 'aja', 'terima', 'kasih']",mohon shopee pesan barang via cod tiada aja kak media sosial tragediberita sebab tikai beli kurir kasihan kurir kak paket doang marah i beli alesan paket ngga sesuai lahh apa tahu beli sistem beli cod mohon tiada aja terima kasih
Kenapa Jasa pengiriman/Expedisi yang menentukan sekarang dari Shopeenya langsung? Dan kenapa sekarang Jasa Expedisi Shopee Expres sangat lemot dan terkadang Stuck di DC. Sedikit kecewa dengan kebijakan dari Shopee.,2,Negatif,kenapa jasa pengirimanexpedisi yang menentukan sekarang dari shopeenya langsung dan kenapa sekarang jasa expedisi shopee expres sangat lemot dan terkadang stuck di dc sedikit kecewa dengan kebijakan dari shopee,jasa pengirimanexpedisi menentukan shopeenya langsung jasa expedisi shopee expres lemot terkadang stuck dc kecewa kebijakan shopee,"['jasa', 'pengirimanexpedisi', 'menentukan', 'shopeenya', 'langsung', 'jasa', 'expedisi', 'shopee', 'expres', 'lemot', 'terkadang', 'stuck', 'dc', 'kecewa', 'kebijakan', 'shopee']",jasa pengirimanexpedisi tentu shopeenya langsung jasa expedisi shopee expres lot terkadang stuck dc kecewa bijak shopee
"Aplikasi yang membantu kesejahtera'an orang banyak, serta mempunyai kualitas baik, untuk memudahkan dan mengurangi aktifitas mobilitas, sehingga mengurangi kemacetan dan polusi, di indonesia , cukup buka aplikasi dan tunggu di rumah pesanan tiba..",5,Positif,aplikasi yang membantu kesejahteraan orang banyak serta mempunyai kualitas baik untuk memudahkan dan mengurangi aktifitas mobilitas sehingga mengurangi kemacetan dan polusi di indonesia  cukup buka aplikasi dan tunggu di rumah pesanan tiba,aplikasi membantu kesejahteraan orang kualitas memudahkan mengurangi aktifitas mobilitas mengurangi kemacetan polusi indonesia buka aplikasi tunggu rumah pesanan,"['aplikasi', 'membantu', 'kesejahteraan', 'orang', 'kualitas', 'memudahkan', 'mengurangi', 'aktifitas', 'mobilitas', 'mengurangi', 'kemacetan', 'polusi', 'indonesia', 'buka', 'aplikasi', 'tunggu', 'rumah', 'pesanan']",aplikasi bantu sejahtera orang kualitas mudah kurang aktifitas mobilitas kurang macet polusi indonesia buka aplikasi tunggu rumah pesan
"Mohon di perbaiki, karena setiap aplikasi punya update halaman awal selalu periksa koneksi. Padahal udah saya update dan hapus cache, di coba terus masih gambar tower signal. Harus di uninstall dan install lagi. Masa harus begini terus?",3,,mohon di perbaiki karena setiap aplikasi punya update halaman awal selalu periksa koneksi padahal udah saya update dan hapus cache di coba terus masih gambar tower signal harus di uninstall dan install lagi masa harus begini terus,mohon perbaiki aplikasi update halaman periksa koneksi udah update hapus cache coba gambar tower signal uninstall install,"['mohon', 'perbaiki', 'aplikasi', 'update', 'halaman', 'periksa', 'koneksi', 'udah', 'update', 'hapus', 'cache', 'coba', 'gambar', 'tower', 'signal', 'uninstall', 'install']",mohon baik aplikasi update halaman periksa koneksi udah update hapus cache coba gambar tower signal uninstall install
"Kalau bisa produk dari luar negri nya, tambahin, jangan d china saja, korea atau jepang, buat part guitar electrik nya, ada kan lgi penjual dri china, soal nya penjual dri dalam negri mahal mahal harga nya, ngk kaya penjual dari china pada murah murah, jdi bisa di jual lgi",5,Positif,kalau bisa produk dari luar negri nya tambahin jangan d china saja korea atau jepang buat part guitar electrik nya ada kan lgi penjual dri china soal nya penjual dri dalam negri mahal mahal harga nya ngk kaya penjual dari china pada murah murah jdi bisa di jual lgi,produk negri nya tambahin d china korea jepang part guitar electrik nya lgi penjual dri china nya penjual dri negri mahal mahal harga nya ngk kaya penjual china murah murah jdi jual lgi,"['produk', 'negri', 'nya', 'tambahin', 'd', 'china', 'korea', 'jepang', 'part', 'guitar', 'electrik', 'nya', 'lgi', 'penjual', 'dri', 'china', 'nya', 'penjual', 'dri', 'negri', 'mahal', 'mahal', 'harga', 'nya', 'ngk', 'kaya', 'penjual', 'china', 'murah', 'murah', 'jdi', 'jual', 'lgi']",produk negri nya tambahin d china korea jepang part guitar electrik nya lgi jual dri china nya jual dri negri mahal mahal harga nya ngk kaya jual china murah murah jdi jual lgi
"Belanja Shopee pengirimannya sekarang lama apalagi spx, alasan pesanan lagi rame padahal hari2 biasa jga lama pengiriman spx,klu paket gede dikit malah d tahan d gudang,padahal pengiriman reguler,bukannya langsung d antar,alasan gak da mobil, padahal ukuran paket tidak terlalu besar,masih bisa pakai motor, jadiny kita yg d suruh jemput lumayan 30 menit perjalanan k gudang spx,telat paket kadang sampai 4/5 hari malah d tumpuk d gudang spx 😒😒😒",3,,belanja shopee pengirimannya sekarang lama apalagi spx alasan pesanan lagi rame padahal hari biasa jga lama pengiriman spxklu paket gede dikit malah d tahan d gudangpadahal pengiriman regulerbukannya langsung d antaralasan gak da mobil padahal ukuran paket tidak terlalu besarmasih bisa pakai motor jadiny kita yg d suruh jemput lumayan  menit perjalanan k gudang spxtelat paket kadang sampai  hari malah d tumpuk d gudang spx ,belanja shopee pengirimannya spx alasan pesanan rame jga pengiriman spxklu paket gede dikit d tahan d gudangpadahal pengiriman regulerbukannya langsung d antaralasan gak da mobil ukuran paket besarmasih pakai motor jadiny yg d suruh jemput lumayan menit perjalanan k gudang spxtelat paket kadang d tumpuk d gudang spx,"['belanja', 'shopee', 'pengirimannya', 'spx', 'alasan', 'pesanan', 'rame', 'jga', 'pengiriman', 'spxklu', 'paket', 'gede', 'dikit', 'd', 'tahan', 'd', 'gudangpadahal', 'pengiriman', 'regulerbukannya', 'langsung', 'd', 'antaralasan', 'gak', 'da', 'mobil', 'ukuran', 'paket', 'besarmasih', 'pakai', 'motor', 'jadiny', 'yg', 'd', 'suruh', 'jemput', 'lumayan', 'menit', 'perjalanan', 'k', 'gudang', 'spxtelat', 'paket', 'kadang', 'd', 'tumpuk', 'd', 'gudang', 'spx']",belanja shopee kirim spx alas pesan rame jga kirim spxklu paket gede dikit d tahan d gudangpadahal kirim regulerbukannya langsung d antaralasan gak da mobil ukur paket besarmasih pakai motor jadiny yg d suruh jemput lumayan menit jalan k gudang spxtelat paket kadang d tumpuk d gudang spx
"Ga suka sama versi terbaru nya, ga bisa ubah ekspedisi pengiriman, paket jadi pada lama datang nya karena ga bisa pilih",2,Negatif,ga suka sama versi terbaru nya ga bisa ubah ekspedisi pengiriman paket jadi pada lama datang nya karena ga bisa pilih,ga suka versi terbaru nya ga ubah ekspedisi pengiriman paket nya ga pilih,"['ga', 'suka', 'versi', 'terbaru', 'nya', 'ga', 'ubah', 'ekspedisi', 'pengiriman', 'paket', 'nya', 'ga', 'pilih']",ga suka versi baru nya ga ubah ekspedisi kirim paket nya ga pilih
"ada notif langsung kebuka sendiri, padahal notifnya ngga di pencet. parahnya lagi waktu hp mati pun tau² masuk aplikasi pas dibuka (terdengar suara notif) sebelum dinyalakan",1,Negatif,ada notif langsung kebuka sendiri padahal notifnya ngga di pencet parahnya lagi waktu hp mati pun tau masuk aplikasi pas dibuka terdengar suara notif sebelum dinyalakan,notif langsung kebuka notifnya ngga pencet parahnya hp mati tau masuk aplikasi pas dibuka terdengar suara notif dinyalakan,"['notif', 'langsung', 'kebuka', 'notifnya', 'ngga', 'pencet', 'parahnya', 'hp', 'mati', 'tau', 'masuk', 'aplikasi', 'pas', 'dibuka', 'terdengar', 'suara', 'notif', 'dinyalakan']",notif langsung buka notifnya ngga pencet parah hp mati tau masuk aplikasi pas buka dengar suara notif nyala
"Update shoppe terbaru sangat tidak bagus karena tidak bisa memilih jasa kirim,yang sebelumnya bisa sekarang tidak , dan sekarang ada yang alamat dibatasi jadi tidak bisa cek out !!!",5,Positif,update shoppe terbaru sangat tidak bagus karena tidak bisa memilih jasa kirimyang sebelumnya bisa sekarang tidak  dan sekarang ada yang alamat dibatasi jadi tidak bisa cek out ,update shoppe terbaru bagus memilih jasa kirimyang alamat dibatasi cek out,"['update', 'shoppe', 'terbaru', 'bagus', 'memilih', 'jasa', 'kirimyang', 'alamat', 'dibatasi', 'cek', 'out']",update shoppe baru bagus pilih jasa kirimyang alamat batas cek out
"Pengajuan spinjamnya lama banget harus nunggu estimasi 7 hari jam kerja tapi jatuh tempo di sesuaikan tanggal pengajuan bukannya tanggal pencairan, saya sudah menunggu 3 hari ga di Transfer2, beda sama yang sebelah cepat banget pencairannya sebelum saya ajukan ke shopee, mudah2an Spi jamnya saya di tolak wk wk wk",1,Negatif,pengajuan spinjamnya lama banget harus nunggu estimasi  hari jam kerja tapi jatuh tempo di sesuaikan tanggal pengajuan bukannya tanggal pencairan saya sudah menunggu  hari ga di transfer beda sama yang sebelah cepat banget pencairannya sebelum saya ajukan ke shopee mudahan spi jamnya saya di tolak wk wk wk,pengajuan spinjamnya banget nunggu estimasi jam kerja jatuh tempo sesuaikan tanggal pengajuan tanggal pencairan menunggu ga transfer beda sebelah cepat banget pencairannya ajukan shopee mudahan spi jamnya tolak wk wk wk,"['pengajuan', 'spinjamnya', 'banget', 'nunggu', 'estimasi', 'jam', 'kerja', 'jatuh', 'tempo', 'sesuaikan', 'tanggal', 'pengajuan', 'tanggal', 'pencairan', 'menunggu', 'ga', 'transfer', 'beda', 'sebelah', 'cepat', 'banget', 'pencairannya', 'ajukan', 'shopee', 'mudahan', 'spi', 'jamnya', 'tolak', 'wk', 'wk', 'wk']",aju spinjamnya banget nunggu estimasi jam kerja jatuh tempo sesuai tanggal aju tanggal cair tunggu ga transfer beda belah cepat banget cair aju shopee mudah spi jam tolak wk wk wk
"Bintangnya ditambahin 1 dulu, karena masalahnya belum kelar. Untuk filter dan sortirnya kenapa nggak jalan ya? Apakah filter itu nggak berlaku untuk seller yg ngasih ""upeti"" paling besar? Seperti k**s*ng 😬",3,,bintangnya ditambahin  dulu karena masalahnya belum kelar untuk filter dan sortirnya kenapa nggak jalan ya apakah filter itu nggak berlaku untuk seller yg ngasih upeti paling besar seperti ksng ,bintangnya ditambahin kelar filter sortirnya nggak jalan ya filter nggak berlaku seller yg ngasih upeti ksng,"['bintangnya', 'ditambahin', 'kelar', 'filter', 'sortirnya', 'nggak', 'jalan', 'ya', 'filter', 'nggak', 'berlaku', 'seller', 'yg', 'ngasih', 'upeti', 'ksng']",bintang ditambahin kelar filter sortir nggak jalan ya filter nggak laku seller yg ngasih upeti ksng
"Ekspedisi rekomendasi shopee kacau, terlalu bertele-tele, sengaja memperlambat, waktu kirim dilama-lamakan. Jadinya pesanan tidak sesuai estimasi. Sampai molor, satu minggu lebih pesanan baru sampai. Tidak seperti biasanya hanya 4-5 hari. Parah.",1,Negatif,ekspedisi rekomendasi shopee kacau terlalu berteletele sengaja memperlambat waktu kirim dilamalamakan jadinya pesanan tidak sesuai estimasi sampai molor satu minggu lebih pesanan baru sampai tidak seperti biasanya hanya  hari parah,ekspedisi rekomendasi shopee kacau berteletele sengaja memperlambat kirim dilamalamakan pesanan sesuai estimasi molor minggu pesanan parah,"['ekspedisi', 'rekomendasi', 'shopee', 'kacau', 'berteletele', 'sengaja', 'memperlambat', 'kirim', 'dilamalamakan', 'pesanan', 'sesuai', 'estimasi', 'molor', 'minggu', 'pesanan', 'parah']",ekspedisi rekomendasi shopee kacau berteletele sengaja lambat kirim dilamalamakan pesan sesuai estimasi molor minggu pesan parah
