content,score,Label
"Kecewa berat dengan jasa kirimnya SPX express ,Sekarang pengiriman nya lama dan selalu lewat batas waktu ! Alasannya selalu mohon maaf keterbatasan waktu 😐. Gak sesuai namanya 😐. Kalau bisa pengiriman nya 1 abad aja sekalian baru sampai tujuan 😐",1,Negatif
mohon maaf kenapa setiap kali ingin melihat halaman beranda selalu tidak bisa padahal jaringan internet lancar dan setelah saya coba uninstall dan coba login akun baru pun masih sama tidak bisa sama sekali,1,Negatif
Untuk saat ini shopee cukup bagus.. Saran untuk shope ya tolong jika penjual yg pengemasan selama 3/4hari untuk pelanggan itu sudah tidak wajar.. jd tolong beri peringatan tuk penjual .. dan jika penjual tersebut tidak aktif selama berbulan bulan harap d'nonaktifkan atau blokir trima kasih,5,Positif
"Shopee aneh paket mu sampai tujuan tpi info kurirnya kga muncul jdi kan sudah buat ngehubungi kurir, Klu udh di pic-up Bru dah info kurirnya muncul dan bingung kadang di keterangan notifikasi bilangnya paket udh sampai tujuan tpi di tungguin kga ada.. kga Kya apk BIRU sblah kterangan dan info valid pls kurir",1,Negatif
"saran shopee pengiriman nya di perbaiki lagi sering banget pengiriman telat bahkan lewat estimasi jauh banget,terus tolong kalau nomor kurir expedisi spx tuh di tampilkan kaya expedisi j&t,biar kalau ada apa² gampang ngehubungi kurir",2,Negatif
"Makin banyak biaya belanja di shopee skrg isi shopee ada biayanya,isi pakai BCA ada biaya penanganannya juga,jadi double biaya,makin kesini makin gak enak padahal udah langganan.",5,Positif
"Ketentuan biaya adm. Shopee (seller) sangat memberatkan... Di ketentuan tertulis 10% dan per 1 september jd 8% minimal penjualan 50x. Tp ternyata selama beberapa orderan sampai hr ini potongannya 12%. Lalu, Voucher Gratis Ongkir ganti2 ketentuan. Awalnya pas klaim 90rb udah ada subsidi ongkir, tp begitu pesanan melebihi 100rb utk bisa klaim minimal pembelian jd 150rb. Aplikasinya juga gampang Freeze. Pdhl ndk lagi buka aplikasi lain.",1,Negatif
"shopee sangat membantu buat ibu-ibu kyk saya yang jarang keluar rumah.tapi pengalaman saya berbelanja kemarin, saya beli 6 produk pas sampai cuman 5 produk,dan uang saya belum dikembalikan krna ngak punya rekening,ngak seberapa sih uangnya tapi bagi saya lumayan,buat jajan ke 4 org anak saya 😭",5,Positif
Selamat pagi. Untuk aplikasi shopee sebenarnya sudah baik hanya perlu ditingkatkan dan diperbaiki saja. UNTUK PENJUAL supaya lebih konsisten lagi dalam menjual barangnya dan pelayanannya. Kalau kosong ya segera diberitahu kosong. JANGAN sampai barangnya ada uang kirim ternyata kosong deh. Kan kecewa udah nunggu terus dibatalkan. Sering lo kayak gitu. Dan utk membalas chat pembeli supaya lebih cepat lagi. Sama kami pembeli pun juga belajar utk memakai aplikasi shopee ini supaya lebih baik lagi🙏,4,Positif
Walaupun shopee sangat bermanfaat dan saya juga sering beli lewat Shopee tapi iklan pop up shopee ganggu banget ngeluarinnya juga susah mohon untuk pihak admin shopee tolong kalo buat iklan jangan iklan popup karena sangat mengganggu TOLONG DI RESPON!!!,1,Negatif
"Aplikasi yg memberi kemudahan utk saya belanja dimana barang yg sulit saya dptkan akhirnya di Shopee byk ada,makanya aku suka dgn aplikasi shopee Krn sangat membantu saya utk belanja online.aplikasinya pun mudah pencarian pun mudah semua mudah GK ribet.",5,Positif
Tolong jangan di pakai lagi jasa kirim SPX karna proses pengiriman sangatlah lambat tidak seperti jasa kirim lainnya. Kasihan para seller dapat penilaian jelek karena ulah jasa kirim SPX ini...,1,Negatif
"Kurirnya jelek estimasi tanggal 7 datang nya tanggal 8 - 9 kebanyakan kurir shoope banyak yang bodoh, selalu menunda Nunda pesanan, lalai, ceroboh, gak tepat waktu. Wkwkwkwk",1,Negatif
"Sering belanja disini tapi paylater sama spinjam nya gapernah ACC, mengecewakan sekali. Udah lebih dari 10x ditolak semua. Mengecewakan. Saya uninstall per hari ini dan beralih ke aplikasi lain. Not recomended",1,Negatif
"Aplikasi sampah Mau pake yang hemat, reguler, spx juga tetep sama aja gk ada bedanya nyampenya tetep ditanggal yang sama malah cuman nambah biaya aja Aplikasinya juga selalu lemot, error, kebanyakan ngiklan dimana mana Lain kali optimalin lagi aplikasinya jangan kayak sampah",1,Negatif
"Salah satu e-commerce trprcaya & favorite sya buat blnja online, aplg ada fasilitas paylaternya jdi makin mdh blnja byrnya bln dpn, cuman syg, makin kesini makin mahal biaya paylaternya biasa nya ongkir kepotong ini mlh harus ikut bayar klo pakai paylater, blm lg voucher ongkir NOL gak bener"" NOL Rp skrg, kita hrss blnja min 20rb baru potong ongkir itu pun ptg 5rb gak full kaya dlu, ya wajar sih jdi bnyak yg di PHK mgkin krn rugi bayarin ongkir cust trs.. Smg kdpnnya paylater ttp dpt pot ongkir",4,Positif
Tolong cepat perbaiki masa jaringan stabil di shopee nya gk ada jaringan halaman nya gk tersedia lagi . Ga bisa search udah hapus chace masih gk bisa download ulng masih sama tolong ya jadi nya aku mau beli barang yang 1 Minggu sekali jadi gagal tolong cepet perbaiki ya🙏,1,Negatif
"Penjual baru susah berkembang, harus siap saingi harga tp tetep menjaga kualitas, pasang iklan buang"" duit KL tidak jeli, mungkin belum rizkinya. Semoga kedepan bisa rekomendasikan toko saya yg siap ngasih kualitas terbaik ditengah persaingan harga yg ketat, biar banyak pembeli.🙏. Terima kasih shopee, naikkan toko yg jujur amanah.",5,Positif
"Shopee makin kesini makin jelek makin sering error gak jelas dan lemot, padahal udh di update.. ditambah kyknya sering bngt harus di update huffttt 👎",2,Negatif
Sangat buruk untuk xpedisi SPX....sudah dua kali barang sudah sampai dikota tujuan...tp tidak sampai alamat...alasannya hilang ..apakah seperti ini pelayanan SPX sekarang?,1,Negatif
"Seneng belanja d shopee cuma karena toko y lengkep, terus rating sm ulasan pelanggan y jelas bisa d jadiin referensi sblm CO. Yg paling gk d sukai itu ekspedisi SPX y lelet bgt bikin pembeli gk nyaman buat belanja, d rekomendasikan otomatis kaya ekspedisi y paling paten aja. Masih mending kaya dulu bisa pilih ekspedisi sesuai kebutuhan customer, kualitas ekspedisi itu beda2 setiap kota jd klo d fokuskan sm 1 ekspedisi saja ya kacau jadinya.",1,Negatif
"Saran biaya layanan untuk pembayaran shopeepay dihilangkan, biaya layanan shopeepay sama COD masa lebih kecil COD jika nominalnya kurang dari 50ribu, sebagai pengguna setia shopee yang tadinya lebih suka bayar pakai saldo shopeepay agak mengecewakan si udah bagus2 dulu tanpa biaya layanan 🤔 padahal pas isi saldo juga udah dipotong 1000 kan lumayan 😣",4,Positif
"Kecewa banget, makin di update makin lemot, dh gitu paket COD skrng kebanyakan pengirim/kurir nya menipu. Misalnya harga paket nya 125 di naik kan jd 128, kdng ada juga sampai harga dan yang dinaikkan/dibulatkan ga sesuai Tolong dong, kepada mimin, pembuat Shopee ataupun para staff shopee Buat harga/tulisan yang tertera di paket COD, buat di paket COD nya ada harganya, supaya pembeli bisa tau brapa harganya Kan kadang pembeli banyak pesan paket, trs ga di periksa HP nya paket apa aja,",2,Negatif
"Udh bagus dri segi pembayaran dan lain nya, minus nya pengiriman nya aja lumayan lama bisa sampai 3 hari paket blm sampai untuk pihak shopee mohon di tindak lanjuti dengan pengiriman nya",3,
"Saya isi kuota sudah seminggu ga masuk2...sudah hubungi shopee di suruh nunggu 3 hari,,tapi udah seminggu ga masuk2..minta refund dana juga ga masuk2... Bukan masalah nominalnya,tapi ini apk belanja yg di gemari orang2 lho..",1,Negatif
"Untuk ekspedisi, kurir shope standar..tolong yh tolong banget jangan milih milih paket yang mau di bawa, kalo emang udah jadwalnya kirim ydh kirim.. paket saya 2 kali batal dengan alasan alamat tidak lengkap padahal alamat sangat jelas dan lengkap, kurir juga tidak ada menghubungi saya buat konfirmasi pesanannya",1,Negatif
"Aku kira pemesanandi aplikasi ini bisa lebih cepat minimal 3 hari.ternyata aku belanja estimasinya 3 hari,setelah saya pesan berubah estimasinya jadi 1 minggu.beda banget katya di lazada,tolong di perbaiki masalah waktunya,yang reall.karena tidak semua orang sanggup menunggunya,apalagi masalah barang yang benar benar dibutuhkan.terimakasih",3,
"Eror eror eror,, aplikasi jd susah d buka,, sejak di update,, jangan menyalahkan jaringan karna aplikasi ini doang yg gk bisa d buka..",1,Negatif
"Bug benerin!!! Bukan malah banyakin promo!!! Mending, kasih promo kalo aplikasinya berjalan lancar mah! Keluhan setiap pengguna pasti setiap masuk dalam aplikasi mengalami loading yang memakan waktu lama, padahal sinyal bagus!!! Tolong pihak shopee segera perbaiki masalah/bug loading dalam aplikasi!!!😠😠",1,Negatif
"Shoppe payah pilih jasa kirim expedisi nya ...brand terkenal tp pilih jasa kirim asal2an...estimasi nya gk sesuai...skrang shoppe punya brand terkenal santai"" aja krna merasa udh terkenal ...gk memperhatikan keluhan pelanggan nya....tanpa pelanggan bisa apa ..gk bakalan punya brand ternama klo pelanggan nya pada kabur pindah ke brand lain.....knp jasa kirim spx yg trs Nerima komplain msh trs di rekomendasikan aneh bgt",1,Negatif
"Bagus sangat membantu kok min🤗 tapi kenapa akhir² ini khusus didaerah ku ongkir nya suka naik udah itu jasa nya gk lengkap setiap toko kadang hanya satu pilihan, sy sering pakai hemat karena lebih hemat aja dgn jasa jnt tapi skrng gk bisa harus pilih lamaaa, aturanya kita pengen belanja ditoko ini malah gk jadi dan sy belanja skrng gk hemat lagi biayanyaaa min😴",4,Positif
Resmi OJK tapi kalo telat bayar menghubungi kontak yang ada d hp bukan k kontak darurat tapi malah k nomer lain kecewa ....padahal selalu bayar walaupun kadang telat...toko pedia tiktok lah lebih oke ngga menghubungi kontak yg ada d hp... Kontak darurat oke lah ya kan kita yang cantumin shoppee ngga bangettt.. dikit lagi lunas sih ngga mau lagi pake shopee aplikasi lain banyak yang lebih oke,1,Negatif
Bisa nggak sih tokoh-tokoh yang nipu orang yang menipu barang diblokir aja. Semakin hari semakin banyak tokoh yang nipu di dalam shopee ini kalau seperti ini mah bisa kecewa nih para pelanggan. Bisa-bisanya beralih lagi belanja beli ke toko yang mereka inginkan. Belanja online bukannya aman malah makin banyak orang nipu parah,5,Positif
"Untuk produk keseluruhan shopee mohon di perbaiki lagi, sejauh ini sudah bagus tapi ada beberapa hal lain yang belum ok,, seperti pengiriman mohon jangan terlalu lama untuk yang masih daerah jakarta atau sekitarnya..dari Tangerang ke Jakarta tidak jauh kan..dan ada beberapa produk yang tidak sesuai gambar dan deskripsi...itu di perketat lagi",5,Positif
"Bisa dg mudah belanja brbagai macam kebutuhan dr rumah saja.pilihan bnyak,range harga jg beragam.cuman skrg bebas ongkirnya msh mahal.lbh bnyk potongan klo pake shopee pay aja.cod an gk bnyk dapat potongan",5,Positif
"Shoope sekarang sudah tidak aman dan tidak amanah.!! ada beberapa pesanan saya tinggal ditumpuk di ekspedisi SPX,.👎 saya komplain.. eehh malah akun saya diblokir, kalau ekspedisi SPX tidak bisa memberikan pelayanan dengan baik, setidaknya punya etika baik pada costumer, pelayanan shoope ke costumer sangat brengsek dan sangat buruk..👎👎👎",1,Negatif
"Banyak diskon, banyak bonus, voucher bisa langsung ditukar dll👍 pokoknya sangat puas belanja disini sepertinya kita dimudahkan 🙏🇮🇩👍 NB: untuk outlet nakal sebaiknya dibuang saja, itu hanya akan mengotori ruang belanja di shopee 🙏",5,Positif
Setelah update aplikasi jadi lemot..sering muncul notif jaringan bermasalah..padahal buat aplikasi lain atau streaming 2k aja lancar..,3,
sangat di sayangkan sekali. pdhl shopee isinya lengkap tpi kurir spx semuaa gak jelas.. tidak pernah chat dulu ketika paket mau datang. di apk juga tidak ada tulisan pesanan sedang diantar ke alamat tujuan. barang COD bayar di tempat dan dirumah tidak ada orang. malah tanya tetangga. kenapa tidak WA saya dulu? apakah di hp kurir tidak tertera nomor WA saya?. saya sudah kapok dengan COD bayar di tempat. dan mash banyak lagi kejadian tidak enak dgn kurir SPX,1,Negatif
"Enak belanja di shopee,,tokonya jelas,sellernya juga jelas..no tipu2 dehh..harga2nya lebih murah ketimbang beli langsung ditoko..tapi jari2 tangan jadi gatal pengen chekout chekout terus nih..kasih diskon sulthan dong..shopee mantul",5,Positif
"Shopee sekarang parah total. Adminnya besar banget, sudah untung gak seberapa dipotong admin besar betul. Gila parahnya lagi hasil penjualan saldonya ditahan padahal pembeli sudah klik pesanan diterima. Nilai puluhan ribu cepat masuk ke saldo penjual, giliran nilai ratusan ribu ditahan sampai 4 hari, gila parah. Padahal pembeli sama2 sudah klik pesanan diterima",1,Negatif
"aku habis top up spay 500k kepotong 498k dari google play otomatis padahal aku ga beli apk premium itu tapi gabisa dikembalikan dananya, kecewa banget sama shopee!!!!",1,Negatif
Kenapa yah sekarang kalo mau pengajuan pembatalan tapi malah tetap dikirim dan waktu itu juga pengiriman belum diserahkan ke ekpedisi. Maaf dulu perasaan gak seperti itu kalo batal tapi pesanan belum dikirim tetap bisa dibatalkan.🙏🏻,1,Negatif
"Okebaik tetapi kami selaku pengguna sopee terkadang susah mencari barang terkadang kami sudah mencari di daftar pencarian tapi tidak kami dapatkan ,seperti senapan angin terimakasih",5,Positif
"Shopee sangat dipercaya, tapi sangat bosen nunggu kenselan dari penjual yg gak ada stock barangnya...saya sangat kecewa banget dengan pesanan yg gak dikirim kirim...jelek sekali pelayanannya...",5,Positif
"Kecewa sekarang dengan shope salah satu d segi pengiriman tidak bisa milih jnt hanya bisa shopee expres,dan satu lagi toko toko d shope sekarang banyak yg tidak amanah,banyak toko yg melakukan penipuan,menjual brang tidak ori,tolong di cek lagi toko toko yang berjualan d shope",1,Negatif
"duh,kenapa layanan pengiriman harus ngikutin sistem dah. emang si, merata tapi kan merugikan konsumen. apalagi kena ekpedisi anteraja yg super lama jadi trauma. mana pegawainya jutek kalo mau ambil barang ke gudang harus ngadepin muka juteknya kan jadi males. dahlah ga usah banyak rubah sana rubah sini. saya sebagai pelanggan setia shopee dari awal mleteknya yg ga ada biaya lain2 sampe ada biaya lain2 sangat-sangat kecewa banget dah. tolong ya. kembaliin shopee yg bikin nyaman kek dulu.",2,Negatif
"Ikan popup yg gambar telur sungguh sangat mengganggu dan menjengkelkan karena selain mengganggu konsentrasi dan menghalangi produk yang kita lihat juga susah diklik silangnya untuk mengeluarkan iklan tsb. Tidak ada mode malam, juga udah lama saya minta mode malam. ""edit ulasan"" update shopee makin gak jelas, buka shopee di alihkan ke google dulu. uninstal aja lah ribet.",1,Negatif
"Saya sudah bertahun-tahun pakai aplikasi shopee dari masih blm punya anak dan skrg beranak 2 kalau belanja online ya di sini, sampai pinjol, dan kredit online. Tp GK pernah dapat hadiah sovenir atau apa.. AQ yg baru langganan di shoping online sebelah dapat kiriman sovenir.",4,Positif
mengapa sekarang tidak pemilihan opsi pengiriman... mengapa cuma SPX saja jasa pengiriman nya... padahal kurir SPX itu sangat sangat lemot dan kurang bertanggung jawab....,3,
"Berrraaaatttt banget appnya... koneksi bagus (Wifi,Data), spek hp ngebut, Buka live shopee sering ngefreeze..... Bukan hp gw aja,. smua hp keluarga n temen kjadian serupa,. Mohon UI nya dibikin ringan aja.. Sumpah ganggu banget stuck2 ngefreeze gitu",2,Negatif
Dear shopee.. Knapa gk bs aktifkan fitur LIBUR TOKO utk. Weekend hanya gara2 ada promo?? Promo itu di set utk sebulan ato 3 bulan. Masa libur 1-2 hr harus di akhir smua promo??? Trus buat lagi??? Please be nice donk ekspedisi gk bs jemput weekend. Dan klo ada yg order kdg mrk minta lgsg di kirim hr itu juga. Fitur libur bs membantu nge hold orderan semntara ya klo bisa dipermudahlah jangan ampe harus akhiri smua promo gara² libur mingguan.... Ini 1-1 nya minus shopee yg bkin kesel..,3,
"kenapa skrg ga bisa ngumpulin koin lg, dr penilaian produk yg dibeli, aku tetap review pdhl. Biasany sesudah ngasih ulasan dr toko yg kita beli produkny, dapat koin, dan masuk ke koin saya, ini ga dapat apa"", pdhl saya review ny panjang + pake foto video. Baru kali ini aj yg kyk gini, biasany nggak, tetap dpt koin",3,
"Mohon di perbaiki, karena setiap aplikasi punya update halaman awal selalu periksa koneksi. Padahal udah saya update dan hapus cache, di coba terus masih gambar tower signal. Harus di uninstall dan install lagi. Masa harus begini terus?",3,
"Kenapa di Shopee kalau soal makanan sedikit zonk rasa nya, beda dgn di toko sebelah, rasanya lebih enak, ini baru dteng bau nya busuk, rasanya juga ikutan seperti itu,ongkir nya aja yg lumayan murah di Shopee,ketimbang di toko sebelah,cuman kalau soal makanan kok kurang sekali, aku mau kasih bintang kecil di toko nya juga gk enakan,cuman y gimana lagi, masak makanan baru di beli udh kayak gitu,udh sih itu aja keluhan sy selama memakai apkl Shopee.",3,
"Maaf sy kasih bintang 2 krn sy kecewa kenapa aplikasi ini jdi error dengan terus berkedip2 tanpa bisa dibuka padahal sy sedang perlu sekali utk belanja dan mencari barang trus sy juga gk tau cara ngebenerinnya , padahal sy sdh update aplikasinya tapi msh sja error",2,Negatif
